customer_id,customer_name,total_revenue,total_profit,total_orders,total_quantity
9291,Imran Siddiqui,4567.56,1484.0400000000004,1,4
7391,Imran Shah,4566.24,852.2400000000002,2,9
6502,Ahmed Malik,4562.66,1154.5100000000002,3,7
9801,Hamza Khan,4561.14,1333.5,1,6
2086,Omar Shah,4560.28,546.8799999999997,1,4
4853,Ahmed Mirza,4558.38,231.17999999999938,1,6
3473,Maham Raza,4554.41,597.2400000000002,1,7
9084,Fahad Shah,4550.1,1185.3000000000006,1,6
8127,Ayesha Siddiqui,4549.66,996.1099999999999,2,3
4092,Sara Buriro,4549.47,307.1100000000006,1,3
2319,Danish Sheikh,4548.490000000001,796.9000000000008,2,7
4366,Sana Ali,4548.09,1714.4400000000005,1,3
6313,Ali Iqbal,4547.4800000000005,1244.1,2,3
1505,Maryam Mirza,4547.36,4.279999999999745,1,4
28,Fatima Khan,4546.700000000001,1276.4200000000003,2,5
1211,Bilal Buriro,4543.76,702.4400000000005,2,5
3154,Danish Ali,4543.03,769.3199999999999,3,6
8708,Sana Khan,4542.04,834.3600000000001,1,4
4938,Fahad Memon,4541.53,266.9699999999998,2,4
4464,Usman Iqbal,4538.34,1103.31,4,8
509,Omar Sheikh,4538.02,1138.4199999999996,2,11
5628,Maryam Buriro,4533.78,266.22000000000025,1,6
5748,Imran Iqbal,4533.6900000000005,663.3900000000008,1,3
5527,Imran Malik,4530.76,600.7200000000003,1,4
8853,Bilal Ahmed,4529.16,1395.6,1,6
2534,Zainab Khan,4527.76,1037.7200000000003,1,4
6504,Zainab Chaudhry,4525.049999999999,1369.829999999999,1,3
4971,Sana Hussain,4524.59,1477.4199999999998,2,14
3083,Usman Hussain,4524.54,1317.0,1,6
1494,Sara Buriro,4522.25,905.1500000000001,1,5
6154,Imran Malik,4519.47,955.4100000000003,1,3
5000,Sana Hussain,4515.43,1341.3799999999997,2,7
1542,Bilal Shah,4513.0,271.32000000000016,2,8
8266,Sana Iqbal,4510.23,-127.20000000000027,2,7
5593,Bilal Raza,4508.1,993.0,1,6
3410,Sara Ali,4507.44,700.7999999999997,1,4
5519,Ayesha Ahmed,4506.57,1549.4999999999995,1,3
1980,Ahmed Shah,4505.860000000001,1335.4600000000003,2,3
6174,Maham Siddiqui,4503.98,1066.7299999999998,3,7
3779,Danish Buriro,4500.92,240.8800000000001,1,4
7550,Hira Khan,4500.35,594.8000000000002,1,5
1582,Hussain Malik,4500.03,1105.37,3,10
5412,Hassan Buriro,4498.62,1272.8400000000001,1,6
1304,Zainab Shah,4492.0,1144.3400000000001,2,8
8278,Fahad Buriro,4491.85,167.20000000000073,1,5
5694,Zainab Mirza,4485.61,755.1899999999997,2,5
1174,Hamza Buriro,4484.83,622.9299999999994,1,7
1910,Maryam Chaudhry,4483.17,863.3400000000001,1,3
3804,Zainab Ahmed,4480.82,577.0400000000001,2,8
5011,Usman Shah,4479.299999999999,1099.0199999999995,1,6
2541,Hamza Sheikh,4478.3099999999995,78.38999999999942,1,3
4374,Ahmed Ahmed,4477.799999999999,1263.0599999999995,1,6
1766,Omar Ali,4477.66,411.73,2,6
2357,Fahad Sheikh,4477.24,1518.0,1,4
5666,Saad Memon,4476.41,503.8100000000002,2,9
8679,Danish Buriro,4467.45,14.699999999999818,1,5
5896,Hira Buriro,4465.4,1252.4799999999996,1,4
9991,Omar Malik,4465.38,1362.0,1,6
7470,Bilal Raza,4464.2699999999995,819.6299999999992,1,3
6815,Sara Sheikh,4460.9400000000005,179.24999999999966,2,9
6981,Maryam Iqbal,4459.7699999999995,1322.6399999999994,1,3
2168,Imran Siddiqui,4459.66,574.3400000000001,2,4
4312,Fahad Buriro,4455.28,1239.08,1,4
3232,Usman Ali,4449.299999999999,1241.7599999999993,1,6
7218,Fahad Memon,4440.370000000001,674.0500000000002,2,10
2349,Ahmed Ali,4437.12,713.8800000000001,1,3
8620,Fahad Memon,4435.66,1469.2199999999998,1,2
3941,Omar Ali,4434.9,1081.62,1,3
4076,Danish Siddiqui,4434.7699999999995,1407.4099999999999,2,8
9219,Ali Buriro,4430.08,1640.6399999999999,1,2
6068,Maham Shah,4426.860000000001,702.8399999999999,3,12
9717,Usman Shah,4425.17,700.7200000000003,2,3
5890,Saad Ali,4424.89,1236.79,2,4
1403,Hussain Iqbal,4423.950000000001,103.59000000000106,1,3
2547,Ali Iqbal,4422.06,776.4400000000004,2,8
1606,Saad Malik,4419.0,133.91999999999956,2,9
9963,Sana Ahmed,4416.09,837.0300000000002,1,3
5843,Maryam Malik,4414.92,1588.2600000000002,1,3
8786,Hassan Shah,4412.73,979.4399999999996,1,7
113,Sara Malik,4411.48,798.2799999999997,1,4
2248,Hamza Hussain,4410.18,1088.7900000000004,2,11
2553,Hassan Hussain,4400.79,885.1499999999996,1,3
4148,Ahmed Memon,4397.34,523.4700000000003,1,3
7153,Ali Iqbal,4396.14,1405.2200000000003,1,2
3087,Imran Shah,4390.42,691.52,3,7
8360,Ali Ahmed,4388.85,339.0600000000004,1,3
9353,Hira Qureshi,4387.81,1149.1299999999999,2,9
7984,Omar Iqbal,4387.25,1063.44,1,7
5972,Omar Khan,4380.8,282.4800000000005,1,4
8025,Ayesha Shah,4378.349999999999,1333.2499999999995,1,5
6645,Sara Hussain,4377.96,1131.6399999999999,1,4
551,Fatima Sheikh,4375.1,965.5900000000004,2,7
6288,Usman Iqbal,4373.58,1160.0699999999997,1,3
5839,Fahad Sheikh,4368.74,1406.3399999999997,1,2
4963,Ahmed Sheikh,4368.63,704.1599999999999,1,3
4651,Usman Mirza,4367.78,1259.1799999999996,2,4
6011,Omar Buriro,4366.16,519.04,1,4
5103,Hira Khan,4364.68,952.8199999999997,2,6
8648,Hassan Shah,4362.76,957.03,3,5
1975,Saad Ahmed,4358.91,625.1700000000001,1,3
9082,Sana Qureshi,4357.32,1042.1999999999998,1,6
1132,Ali Sheikh,4355.07,622.77,1,3
905,Ahmed Iqbal,4352.55,33.19999999999982,1,5
7233,Maham Ahmed,4350.54,1601.3400000000001,1,3
8248,Maham Ali,4348.86,814.5,1,6
8480,Danish Mirza,4348.74,155.22000000000025,1,3
4455,Hamza Sheikh,4343.34,1297.92,1,6
2179,Saad Shah,4340.5,1631.6000000000004,1,5
1540,Usman Siddiqui,4338.97,793.3000000000003,2,3
6772,Ahmed Raza,4334.679999999999,894.4499999999996,2,6
5284,Hussain Qureshi,4333.5,170.57999999999993,1,3
6647,Ali Ali,4332.96,238.84000000000015,1,4
1134,Hira Memon,4331.139999999999,706.2,2,4
7744,Hira Chaudhry,4328.4,1048.6799999999994,1,3
2183,Sana Mirza,4326.870000000001,131.77999999999997,2,10
3952,Hamza Iqbal,4319.92,1015.2000000000003,1,4
8324,Maham Iqbal,4314.64,1417.1400000000003,1,2
8862,Maham Qureshi,4311.97,1003.9900000000002,3,9
3098,Hamza Qureshi,4311.79,1432.62,1,7
6933,Saad Raza,4309.049999999999,1290.6299999999992,1,3
8615,Maryam Ali,4304.969999999999,474.9699999999999,2,13
6520,Hamza Malik,4299.4800000000005,1140.7300000000002,2,9
489,Ahmed Raza,4297.95,1002.9499999999998,1,5
4177,Hamza Hussain,4289.0,288.3499999999999,1,5
6684,Ali Mirza,4286.73,439.17999999999984,1,7
1988,Ahmed Memon,4283.56,338.3200000000004,2,8
1693,Maham Shah,4282.72,1136.6400000000003,1,4
7325,Danish Memon,4278.32,919.3599999999997,1,4
7387,Ayesha Raza,4278.05,1266.35,1,5
9197,Omar Raza,4277.37,1248.8900000000003,2,7
5078,Fatima Ahmed,4276.86,1198.2199999999998,2,8
7442,Sara Mirza,4274.97,437.3600000000001,1,7
6066,Saad Chaudhry,4273.92,1110.6,2,8
2769,Ahmed Mirza,4273.71,444.6900000000005,1,3
357,Sara Buriro,4270.05,990.6199999999997,2,7
7178,Fahad Iqbal,4269.52,1276.38,2,6
9320,Hassan Ali,4268.5199999999995,757.9799999999996,1,6
6091,Hira Khan,4267.75,446.7999999999997,1,5
2752,Ali Memon,4267.63,815.6099999999999,3,7
9253,Sana Memon,4265.61,206.0399999999995,1,3
8414,Maryam Malik,4264.47,526.75,1,7
2840,Maryam Khan,4262.68,713.3000000000002,2,4
2581,Omar Khan,4260.98,1491.1199999999994,1,2
2726,Bilal Buriro,4260.53,1263.8500000000001,2,5
1844,Hassan Iqbal,4255.0,728.6500000000001,1,5
800,Danish Memon,4254.740000000001,1429.1200000000003,1,7
442,Ayesha Ahmed,4252.51,371.4599999999996,2,9
4989,Usman Chaudhry,4251.46,358.15999999999985,2,12
8942,Hassan Ali,4249.25,788.8099999999997,2,4
1815,Danish Mirza,4248.93,713.46,1,3
5998,Imran Mirza,4247.16,1354.3499999999997,2,3
4631,Omar Malik,4246.86,1185.5399999999995,1,6
9412,Sara Qureshi,4244.360000000001,328.1400000000001,2,4
5323,Fahad Mirza,4244.1,500.41999999999996,2,3
5684,Sara Raza,4243.3,603.1000000000004,1,5
4327,Hamza Khan,4242.47,308.17,2,5
5179,Ali Sheikh,4239.84,443.6399999999999,1,3
9374,Hassan Iqbal,4237.92,178.5999999999999,1,4
6463,Hamza Memon,4236.889999999999,563.4999999999995,1,7
8300,Hassan Qureshi,4232.64,1319.7300000000005,1,3
4498,Ali Sheikh,4229.1900000000005,869.9400000000005,1,3
6870,Hira Raza,4228.58,1148.2399999999996,2,7
7014,Omar Memon,4226.97,1189.2900000000004,1,3
485,Imran Khan,4225.65,1362.35,1,5
8161,Hira Qureshi,4225.0199999999995,1255.7999999999993,1,6
8855,Omar Raza,4223.95,801.4499999999998,1,5
7064,Hassan Khan,4221.03,1108.36,2,3
2329,Hassan Raza,4217.77,1020.4799999999999,2,4
7518,Fatima Memon,4216.51,363.64999999999986,2,11
9326,Sara Sheikh,4216.45,906.7799999999997,1,7
9603,Usman Memon,4215.48,915.9599999999996,2,12
4416,Imran Buriro,4215.08,1279.02,1,2
3136,Zainab Buriro,4207.12,1255.3399999999997,2,10
8103,Fatima Buriro,4206.55,1177.62,2,5
7172,Bilal Raza,4201.5,626.7000000000003,1,6
3900,Zainab Ahmed,4199.8099999999995,798.12,2,8
6508,Bilal Khan,4199.72,756.1400000000003,1,7
6402,Hamza Shah,4198.96,1274.1,1,2
8232,Zainab Shah,4198.73,938.51,2,9
3959,Hira Ali,4197.6900000000005,823.4100000000008,1,3
8863,Saad Mirza,4194.84,726.2500000000005,2,11
3682,Ali Ahmed,4194.79,1103.83,3,6
969,Omar Raza,4190.889999999999,1299.9199999999996,2,6
2667,Omar Chaudhry,4189.5599999999995,463.0199999999995,1,6
2572,Hira Raza,4180.16,242.2000000000004,2,7
1358,Zainab Siddiqui,4177.6,1343.7400000000002,1,2
4411,Fatima Qureshi,4174.5199999999995,967.3,2,8
6250,Usman Qureshi,4172.58,-123.75,1,3
7386,Usman Buriro,4168.719999999999,570.1799999999996,2,4
9470,Sana Shah,4167.86,438.44000000000005,2,7
1187,Ahmed Qureshi,4166.650000000001,1204.3000000000004,2,7
5546,Sana Malik,4165.56,1042.1200000000003,1,4
7044,Fatima Shah,4162.81,1420.49,2,8
9754,Danish Khan,4161.78,230.63999999999987,2,6
4977,Ahmed Siddiqui,4160.77,359.19,2,7
9068,Hamza Raza,4160.64,236.7199999999998,2,8
3911,Hussain Sheikh,4159.38,690.7800000000002,3,7
680,Hassan Qureshi,4156.26,571.5,1,6
4460,Sara Mirza,4155.900000000001,635.9500000000003,1,7
8755,Hamza Ahmed,4155.06,475.02000000000044,1,7
6510,Fahad Raza,4153.049999999999,1302.44,3,17
1781,Ahmed Ahmed,4150.96,1493.7200000000003,1,4
9830,Hira Sheikh,4148.9400000000005,801.96,1,3
1335,Ahmed Iqbal,4148.110000000001,551.5400000000004,2,5
7506,Maryam Buriro,4147.86,881.0099999999993,1,3
4218,Hamza Ali,4144.6,730.8400000000001,2,8
6543,Hussain Chaudhry,4144.08,698.1600000000003,2,8
6921,Maryam Buriro,4142.13,1385.8200000000002,1,3
479,Ayesha Hussain,4139.2,881.28,2,6
4220,Bilal Memon,4136.700000000001,991.2000000000007,1,3
2884,Hamza Malik,4135.57,886.8999999999997,3,6
4120,Zainab Sheikh,4133.34,1292.4,1,3
1074,Hussain Iqbal,4133.28,1385.2399999999998,1,2
679,Hamza Ahmed,4132.5599999999995,1070.3999999999996,1,6
5726,Maham Chaudhry,4129.86,511.0199999999995,1,3
3936,Ahmed Shah,4127.9400000000005,645.7800000000007,1,3
6266,Omar Mirza,4125.12,1054.7399999999998,1,3
5994,Fatima Chaudhry,4124.24,1281.6,1,2
9942,Danish Shah,4122.18,1293.7200000000003,1,6
8673,Maryam Iqbal,4121.38,572.0099999999998,2,7
7505,Saad Sheikh,4121.1,1196.88,1,6
810,Hassan Iqbal,4120.88,1088.8000000000002,1,4
5947,Hussain Khan,4118.04,1363.88,1,4
6652,Sana Iqbal,4116.6,656.6500000000005,1,5
6398,Fatima Ahmed,4114.81,1277.6499999999999,2,9
3633,Zainab Raza,4112.8,583.0700000000002,2,10
6600,Ahmed Qureshi,4110.889999999999,1215.8999999999996,1,7
3088,Fatima Siddiqui,4109.45,717.5999999999999,1,5
5201,Saad Shah,4109.22,1076.4600000000005,1,3
4721,Ayesha Siddiqui,4108.0,1389.75,1,5
2217,Fahad Ali,4105.84,492.8800000000001,1,4
3492,Saad Khan,4105.59,757.28,3,8
8570,Hussain Buriro,4103.46,885.96,2,3
6651,Sara Hussain,4092.45,1205.6499999999996,1,5
3507,Sara Sheikh,4089.95,324.0500000000002,1,5
2511,Fahad Siddiqui,4087.16,525.3999999999996,1,4
5097,Ali Memon,4086.04,813.7700000000001,2,3
4900,Sara Buriro,4083.16,748.47,2,6
6678,Saad Chaudhry,4082.99,999.0599999999997,2,10
7844,Fatima Raza,4082.6499999999996,1016.3199999999999,2,4
9099,Hussain Raza,4082.25,158.76000000000022,1,3
3998,Danish Siddiqui,4077.89,718.7999999999997,2,3
644,Imran Shah,4076.91,1449.8399999999997,1,3
8287,Hassan Siddiqui,4074.3599999999997,863.6799999999998,2,10
1778,Ayesha Siddiqui,4073.88,194.01000000000022,1,3
5699,Hira Mirza,4073.5299999999997,1262.97,2,4
3751,Fahad Ali,4071.82,991.1200000000001,2,5
7549,Bilal Ali,4068.92,455.96000000000004,1,4
3326,Usman Mirza,4067.08,822.4199999999997,2,3
2249,Hamza Qureshi,4064.08,468.48,1,4
2377,Danish Chaudhry,4061.51,352.4100000000003,3,9
6609,Zainab Ali,4061.3300000000004,111.72000000000025,1,7
7853,Hussain Raza,4053.12,910.5,1,3
2554,Maham Iqbal,4051.65,339.8499999999999,1,5
7408,Sara Raza,4050.8199999999997,506.7199999999998,2,10
8062,Hussain Shah,4050.79,725.8599999999996,2,9
9454,Fatima Memon,4049.3,589.3500000000004,1,5
1498,Maham Hussain,4046.88,895.4799999999998,2,7
6602,Danish Ali,4046.28,959.8000000000002,1,4
2914,Hussain Memon,4044.6000000000004,1413.9900000000002,1,3
4751,Imran Ahmed,4042.44,499.2900000000004,1,3
6571,Bilal Memon,4041.7,172.74000000000007,2,6
6945,Saad Qureshi,4041.21,975.8100000000004,1,3
3261,Ali Ali,4032.92,829.96,1,4
4273,Hassan Mirza,4031.5499999999997,863.6999999999994,1,3
5170,Fahad Malik,4027.2,1375.12,1,4
7908,Saad Mirza,4026.88,608.0799999999999,1,4
1280,Ali Raza,4026.8,1177.38,1,2
9487,Saad Hussain,4024.92,1080.5,1,2
9263,Sara Memon,4022.75,1001.5,1,5
9299,Hassan Hussain,4021.58,1090.2999999999997,2,4
9950,Hussain Raza,4020.6099999999997,628.7399999999999,3,10
3542,Sara Raza,4020.0,232.6199999999999,1,6
2736,Sana Siddiqui,4019.56,1142.52,1,4
7365,Ayesha Ahmed,4015.9800000000005,944.0400000000004,1,3
1380,Omar Siddiqui,4014.91,1060.3400000000001,2,5
775,Fatima Khan,4012.1400000000003,370.2900000000002,2,6
5784,Hassan Mirza,4010.4900000000002,697.8800000000001,2,6
7823,Imran Malik,4010.16,754.04,1,4
9208,Imran Siddiqui,4007.5499999999997,384.44999999999936,1,3
9126,Fatima Iqbal,3992.6499999999996,1112.5999999999995,1,5
6287,Maham Sheikh,3990.04,541.36,2,6
7847,Hassan Sheikh,3988.12,787.4400000000003,3,5
7038,Danish Buriro,3987.76,260.6800000000003,1,4
4568,Usman Khan,3983.14,720.1900000000003,2,4
7577,Zainab Chaudhry,3981.6,933.6799999999998,1,4
4185,Fatima Chaudhry,3981.57,856.4699999999998,1,3
1669,Zainab Khan,3976.99,1169.9899999999998,3,11
4349,Sara Sheikh,3976.4700000000003,1492.65,1,3
6681,Sana Hussain,3976.4199999999996,419.4399999999996,1,7
8791,Danish Chaudhry,3976.05,947.5,1,5
1665,Omar Chaudhry,3975.6,-36.88000000000011,1,4
5120,Ayesha Sheikh,3975.0899999999997,1092.6999999999998,2,3
9598,Danish Qureshi,3974.5999999999995,1232.4899999999993,1,7
9747,Usman Hussain,3974.1000000000004,1354.1100000000001,1,3
3930,Ahmed Chaudhry,3970.15,578.8300000000002,2,5
9014,Ahmed Malik,3969.77,1195.3199999999997,1,7
4670,Hira Malik,3969.36,1075.52,1,4
5869,Hassan Ali,3967.0199999999995,659.4599999999996,1,3
1937,Fahad Sheikh,3964.96,283.58000000000015,2,12
6450,Omar Buriro,3963.0099999999998,717.4599999999994,2,6
3650,Ayesha Mirza,3954.1900000000005,1234.8100000000002,3,13
3887,Sana Iqbal,3951.1500000000005,493.8500000000008,1,7
8827,Ali Memon,3950.14,987.0,1,2
4945,Imran Sheikh,3949.75,341.46000000000004,1,7
4957,Ayesha Mirza,3948.42,1021.0400000000001,2,6
3104,Sara Buriro,3946.6499999999996,596.3099999999995,1,3
7592,Maryam Chaudhry,3945.94,373.3999999999997,2,7
5002,Zainab Hussain,3943.25,629.4000000000001,1,5
8897,Sana Shah,3941.88,1008.6300000000001,1,3
9706,Hamza Ali,3941.0,700.55,2,8
5745,Omar Memon,3940.02,811.86,3,15
8538,Usman Iqbal,3938.15,113.40000000000009,1,5
8297,Fahad Memon,3936.63,1249.28,2,3
5221,Fatima Ali,3935.37,331.3899999999999,2,10
2937,Sara Malik,3934.7000000000003,1042.6500000000005,1,7
9072,Ahmed Malik,3934.4,811.6399999999999,1,4
1648,Hussain Buriro,3934.32,204.48000000000002,1,6
5897,Bilal Ali,3932.3199999999997,110.25,1,7
8235,Imran Chaudhry,3931.44,-52.70999999999958,1,3
1312,Hassan Chaudhry,3925.56,1254.06,1,3
1943,Hussain Siddiqui,3924.24,625.2799999999997,1,4
2602,Danish Memon,3921.69,850.0799999999999,1,3
4852,Omar Memon,3920.5499999999997,937.6799999999998,1,3
2930,Hamza Memon,3914.8,803.4000000000001,1,4
2485,Ali Mirza,3912.7200000000003,337.9200000000005,1,6
6335,Danish Buriro,3911.34,1028.8899999999999,2,7
4731,Hussain Malik,3904.41,733.5599999999995,1,3
2016,Zainab Sheikh,3902.8500000000004,1163.3500000000004,1,5
1875,Imran Chaudhry,3901.96,1171.96,1,4
6905,Ahmed Sheikh,3901.74,951.1799999999998,1,3
446,Ahmed Memon,3897.12,1072.66,2,6
9255,Hamza Mirza,3895.58,24.62000000000009,2,6
5283,Saad Iqbal,3892.65,519.46,2,4
7397,Fatima Qureshi,3892.2799999999997,832.0899999999997,1,7
148,Zainab Sheikh,3891.56,1200.1,1,2
7838,Bilal Memon,3891.51,1011.0600000000004,1,3
5028,Ayesha Malik,3891.0,313.2800000000002,1,4
8338,Omar Ali,3889.71,1190.1599999999999,1,3
3859,Hira Memon,3888.7200000000003,861.4200000000001,1,6
207,Bilal Ali,3887.7,1135.7999999999997,1,5
8997,Hassan Mirza,3886.4600000000005,1050.5500000000002,3,9
8040,Usman Mirza,3885.56,1228.3200000000002,1,4
7314,Sara Hussain,3881.28,1034.8400000000001,1,4
1308,Hassan Memon,3880.79,774.0299999999995,2,9
975,Ali Malik,3880.29,924.0,2,5
7894,Hira Ahmed,3873.6000000000004,883.9800000000005,1,6
2719,Ayesha Khan,3873.35,890.1500000000001,1,5
93,Fatima Siddiqui,3871.7999999999997,241.13999999999987,1,3
9671,Zainab Malik,3869.7000000000003,-0.5999999999994543,1,3
1092,Maryam Hussain,3867.21,975.3899999999999,1,3
9059,Hussain Khan,3863.1000000000004,1148.87,2,13
1373,Hussain Siddiqui,3862.6,311.9200000000001,1,4
7859,Sara Mirza,3861.2999999999997,940.8599999999997,1,6
3565,Bilal Iqbal,3858.95,1060.7999999999997,1,5
6374,Hamza Memon,3858.2999999999997,840.6299999999997,1,3
5814,Zainab Memon,3857.56,1135.8400000000001,1,2
9217,Fahad Iqbal,3856.4,400.9200000000001,1,4
6629,Omar Shah,3855.9599999999996,605.8199999999999,2,9
895,Fatima Buriro,3850.0800000000004,1053.7400000000002,2,7
8988,Imran Iqbal,3849.42,881.46,1,6
2332,Hussain Qureshi,3846.56,1028.6,1,4
4085,Fatima Raza,3846.3500000000004,820.4500000000004,2,7
5420,Ali Qureshi,3842.5800000000004,1104.6000000000004,1,7
1154,Hamza Ahmed,3841.56,450.2399999999998,1,6
7723,Bilal Khan,3840.12,423.02999999999975,1,3
2576,Hussain Hussain,3837.58,1093.42,1,2
3768,Usman Qureshi,3837.5,430.48000000000025,2,4
3430,Ayesha Mirza,3837.44,1002.2600000000002,1,2
4904,Fahad Chaudhry,3835.96,826.4000000000001,1,4
2593,Maham Hussain,3835.3500000000004,209.00000000000045,1,5
348,Ahmed Shah,3834.8999999999996,481.9900000000001,2,3
1594,Maham Siddiqui,3834.38,1326.3000000000002,1,2
6833,Hassan Shah,3834.35,171.0,1,5
6776,Zainab Qureshi,3832.32,194.08000000000038,1,4
2325,Bilal Shah,3831.42,757.8200000000003,3,7
6470,Maham Mirza,3831.1000000000004,1045.97,2,8
4823,Fatima Hussain,3830.6,941.5999999999999,1,4
8701,Ayesha Malik,3830.03,869.8400000000001,3,7
1089,Hassan Sheikh,3829.15,1196.5000000000005,1,5
7891,Ahmed Raza,3827.2,-120.76000000000022,1,4
3548,Saad Iqbal,3825.8999999999996,930.8399999999997,1,3
5826,Fatima Ahmed,3825.0,1036.83,1,3
6309,Ahmed Qureshi,3824.39,1188.9699999999998,2,7
8639,Ali Raza,3822.78,1328.7000000000003,1,2
2789,Sana Iqbal,3822.17,697.9000000000002,2,3
5532,Fatima Mirza,3820.92,1009.02,1,2
2065,Zainab Siddiqui,3820.1700000000005,545.2200000000005,2,6
204,Ayesha Ahmed,3816.9,1040.0500000000002,1,5
1412,Hassan Iqbal,3811.8900000000003,363.56999999999994,2,9
3670,Hassan Raza,3811.2,799.5300000000001,3,11
9728,Bilal Shah,3811.0000000000005,1201.64,2,7
5090,Danish Malik,3810.7799999999997,700.5299999999997,1,3
5051,Danish Shah,3810.66,667.5599999999995,1,6
542,Saad Raza,3809.66,880.5,1,2
5515,Omar Ali,3808.88,1449.2800000000002,1,2
933,Danish Siddiqui,3805.38,1379.25,1,3
7338,Saad Sheikh,3801.72,813.56,1,4
7136,Fatima Memon,3800.5,1381.9500000000003,1,5
4370,Sara Siddiqui,3798.12,1350.33,1,3
8731,Hassan Shah,3795.7,1326.85,1,5
4040,Ali Mirza,3791.86,809.3000000000002,1,2
4817,Usman Shah,3791.58,-12.360000000000127,1,6
9205,Ali Khan,3787.34,918.74,2,8
6711,Hussain Ahmed,3785.5299999999997,1054.1299999999997,1,7
1655,Ali Iqbal,3782.94,1196.1600000000003,1,6
5606,Ayesha Raza,3779.76,925.6200000000003,1,2
312,Hussain Siddiqui,3779.1000000000004,646.8500000000004,1,5
9685,Maryam Ahmed,3774.45,1037.9499999999998,1,5
3092,Hussain Chaudhry,3773.58,272.00999999999976,1,3
4096,Usman Malik,3769.05,341.22000000000025,2,5
2906,Hira Hussain,3768.7400000000002,842.8900000000002,2,5
1482,Saad Ali,3767.05,849.5299999999999,2,5
4014,Sana Khan,3765.55,826.6899999999999,2,10
5442,Omar Mirza,3763.9700000000003,658.2800000000002,2,14
1024,Fatima Sheikh,3763.44,1167.33,1,3
6099,Ali Hussain,3761.8,1031.28,2,8
6192,Usman Ahmed,3758.0,1215.5,1,2
2207,Hamza Memon,3752.92,598.7099999999998,3,9
7235,Maham Hussain,3752.9,1007.56,1,2
6249,Omar Hussain,3750.42,684.0300000000002,1,3
5315,Hira Qureshi,3749.6000000000004,571.5000000000002,2,4
9409,Omar Memon,3748.6,1192.1200000000001,2,5
6834,Maham Iqbal,3747.34,1463.0,1,2
7850,Ali Memon,3747.16,1059.52,1,4
9626,Hassan Memon,3747.12,582.4199999999996,1,6
7490,Hassan Khan,3745.7,573.71,3,10
4016,Bilal Raza,3745.65,1145.3500000000004,1,5
3146,Ayesha Hussain,3744.8999999999996,632.8199999999997,1,6
844,Ayesha Siddiqui,3744.6499999999996,990.9499999999998,1,5
1002,Omar Siddiqui,3744.2,760.7,2,7
492,Zainab Hussain,3742.5,1148.04,1,6
1517,Sana Ali,3742.13,709.94,1,7
480,Saad Siddiqui,3741.8999999999996,1082.3099999999995,1,3
7181,Ayesha Shah,3741.74,1047.2999999999997,1,2
6484,Maham Buriro,3740.79,914.3400000000001,2,5
9643,Fahad Chaudhry,3736.28,721.8400000000001,1,4
1120,Fatima Chaudhry,3734.1000000000004,1076.9500000000007,1,5
5610,Bilal Memon,3731.82,892.3800000000001,1,3
9512,Usman Siddiqui,3731.7300000000005,-78.35999999999967,1,3
19,Fahad Mirza,3731.0700000000006,1182.94,2,7
9701,Hamza Khan,3730.5,569.5499999999997,1,5
3298,Saad Sheikh,3729.1399999999994,793.17,2,10
9026,Usman Sheikh,3726.6,1322.6799999999998,1,4
8706,Hassan Siddiqui,3726.0699999999997,1047.4799999999998,2,4
2654,Omar Buriro,3725.88,712.2000000000003,1,4
2813,Usman Memon,3723.8599999999997,203.44000000000005,2,4
615,Hussain Malik,3721.48,1046.56,1,2
1957,Hussain Raza,3720.29,429.24000000000024,1,7
7196,Hamza Iqbal,3720.04,62.59999999999991,1,4
3795,Hassan Raza,3717.3099999999995,905.7899999999995,2,11
7008,Hassan Khan,3714.9000000000005,416.3600000000006,1,7
427,Saad Shah,3714.1499999999996,-50.61000000000058,1,3
8550,Sara Hussain,3709.9,180.25000000000045,1,5
3889,Danish Chaudhry,3704.89,500.7500000000001,4,21
7836,Ayesha Qureshi,3704.8,392.7600000000002,1,4
3999,Sara Qureshi,3703.38,865.8000000000002,1,6
4077,Ayesha Hussain,3699.93,966.0,1,3
4457,Hira Ahmed,3699.35,307.5,1,5
927,Fatima Ahmed,3698.04,700.1100000000001,1,3
4679,Sara Ali,3696.66,602.5400000000001,2,8
2241,Fatima Malik,3695.29,1100.97,2,4
220,Ahmed Qureshi,3695.0,1385.2399999999998,1,4
459,Zainab Buriro,3692.46,802.3800000000001,1,6
8164,Hamza Shah,3690.99,362.1300000000001,1,3
2362,Imran Khan,3685.1400000000003,253.95000000000027,1,3
1696,Bilal Sheikh,3683.7,1044.4399999999998,2,3
7671,Zainab Iqbal,3680.1400000000003,638.69,2,5
5642,Hassan Buriro,3675.3500000000004,1054.0500000000002,1,5
2762,Maham Chaudhry,3675.21,492.6100000000001,2,3
5965,Saad Memon,3674.79,708.2999999999997,1,3
1496,Fatima Hussain,3672.7799999999997,518.3699999999999,1,3
9567,Ayesha Shah,3672.55,662.0999999999999,1,5
8307,Fatima Memon,3669.89,474.52999999999986,2,11
8104,Ali Memon,3667.27,692.0699999999999,2,5
3280,Saad Ali,3667.18,829.44,1,2
6800,Saad Ahmed,3667.17,988.5,1,3
3226,Maham Mirza,3666.49,801.9399999999999,2,3
2709,Omar Ahmed,3662.27,645.38,2,8
5134,Hamza Sheikh,3658.8599999999997,500.5799999999999,1,6
7840,Hamza Malik,3657.71,381.0999999999997,2,5
