customer_id,customer_name,total_orders,total_quantity,total_revenue,total_cost,total_profit,first_purchase,last_purchase,average_order_value,customer_lifespan_days,profit_margin,customer_lifetime_value,customer_segment
7844,Fatima Raza,2,4,4082.65,3066.33,1016.32,2023-11-26,2024-01-07,2041.32,42,24.89,4082.65,Medium Value
9099,Hussain Raza,1,3,4082.25,3923.49,158.76,2023-12-22,2023-12-22,4082.25,0,3.89,4082.25,Medium Value
3998,Danish Siddiqui,2,3,4077.89,3359.09,718.8,2022-08-01,2025-06-22,2038.94,1056,17.63,4077.89,Medium Value
644,Imran Shah,1,3,4076.91,2627.07,1449.84,2023-11-30,2023-11-30,4076.91,0,35.56,4076.91,Medium Value
8287,Hassan Siddiqui,2,10,4074.36,3210.68,863.68,2023-01-23,2025-10-14,2037.18,995,21.2,4074.36,Medium Value
1778,Ayesha Siddiqui,1,3,4073.88,3879.87,194.01,2024-06-04,2024-06-04,4073.88,0,4.76,4073.88,Medium Value
5699,Hira Mirza,2,4,4073.53,2810.56,1262.97,2023-12-07,2024-06-27,2036.76,203,31.0,4073.53,Medium Value
3751,Fahad Ali,2,5,4071.82,3080.7,991.12,2022-03-09,2024-07-05,2035.91,849,24.34,4071.82,Medium Value
7549,Bilal Ali,1,4,4068.92,3612.96,455.96,2022-09-04,2022-09-04,4068.92,0,11.21,4068.92,Medium Value
3326,Usman Mirza,2,3,4067.08,3244.66,822.42,2023-08-04,2026-08-06,2033.54,1098,20.22,4067.08,Medium Value
2249,Hamza Qureshi,1,4,4064.08,3595.6,468.48,2024-12-10,2024-12-10,4064.08,0,11.53,4064.08,Medium Value
2377,Danish Chaudhry,3,9,4061.51,3709.1,352.41,2024-07-12,2026-06-19,1353.84,707,8.68,4061.51,Medium Value
6609,Zainab Ali,1,7,4061.33,3949.61,111.72,2025-12-13,2025-12-13,4061.33,0,2.75,4061.33,Medium Value
7853,Hussain Raza,1,3,4053.12,3142.62,910.5,2024-09-07,2024-09-07,4053.12,0,22.46,4053.12,Medium Value
2554,Maham Iqbal,1,5,4051.65,3711.8,339.85,2022-12-18,2022-12-18,4051.65,0,8.39,4051.65,Medium Value
7408,Sara Raza,2,10,4050.82,3544.1,506.72,2024-11-21,2025-04-29,2025.41,159,12.51,4050.82,Medium Value
8062,Hussain Shah,2,9,4050.79,3324.93,725.86,2024-09-23,2026-04-11,2025.4,565,17.92,4050.79,Medium Value
9454,Fatima Memon,1,5,4049.3,3459.95,589.35,2023-04-04,2023-04-04,4049.3,0,14.55,4049.3,Medium Value
1498,Maham Hussain,2,7,4046.88,3151.4,895.48,2024-02-24,2025-12-24,2023.44,669,22.13,4046.88,Medium Value
6602,Danish Ali,1,4,4046.28,3086.48,959.8,2026-07-05,2026-07-05,4046.28,0,23.72,4046.28,Medium Value
2914,Hussain Memon,1,3,4044.6,2630.61,1413.99,2024-05-19,2024-05-19,4044.6,0,34.96,4044.6,Medium Value
4751,Imran Ahmed,1,3,4042.44,3543.15,499.29,2022-09-25,2022-09-25,4042.44,0,12.35,4042.44,Medium Value
6571,Bilal Memon,2,6,4041.7,3868.96,172.74,2024-07-13,2025-09-10,2020.85,424,4.27,4041.7,Medium Value
6945,Saad Qureshi,1,3,4041.21,3065.4,975.81,2024-07-06,2024-07-06,4041.21,0,24.15,4041.21,Medium Value
3261,Ali Ali,1,4,4032.92,3202.96,829.96,2026-05-17,2026-05-17,4032.92,0,20.58,4032.92,Medium Value
4273,Hassan Mirza,1,3,4031.55,3167.85,863.7,2023-11-26,2023-11-26,4031.55,0,21.42,4031.55,Medium Value
5170,Fahad Malik,1,4,4027.2,2652.08,1375.12,2024-02-08,2024-02-08,4027.2,0,34.15,4027.2,Medium Value
7908,Saad Mirza,1,4,4026.88,3418.8,608.08,2024-03-30,2024-03-30,4026.88,0,15.1,4026.88,Medium Value
1280,Ali Raza,1,2,4026.8,2849.42,1177.38,2025-10-23,2025-10-23,4026.8,0,29.24,4026.8,Medium Value
9487,Saad Hussain,1,2,4024.92,2944.42,1080.5,2024-03-25,2024-03-25,4024.92,0,26.85,4024.92,Medium Value
9263,Sara Memon,1,5,4022.75,3021.25,1001.5,2024-02-21,2024-02-21,4022.75,0,24.9,4022.75,Medium Value
9299,Hassan Hussain,2,4,4021.58,2931.28,1090.3,2024-06-24,2026-03-15,2010.79,629,27.11,4021.58,Medium Value
9950,Hussain Raza,3,10,4020.61,3391.87,628.74,2022-06-24,2023-07-11,1340.2,382,15.64,4020.61,Medium Value
3542,Sara Raza,1,6,4020.0,3787.38,232.62,2024-10-10,2024-10-10,4020.0,0,5.79,4020.0,Medium Value
2736,Sana Siddiqui,1,4,4019.56,2877.04,1142.52,2022-10-31,2022-10-31,4019.56,0,28.42,4019.56,Medium Value
7365,Ayesha Ahmed,1,3,4015.98,3071.94,944.04,2023-11-30,2023-11-30,4015.98,0,23.51,4015.98,Medium Value
1380,Omar Siddiqui,2,5,4014.91,2954.57,1060.34,2023-12-04,2024-10-28,2007.46,329,26.41,4014.91,Medium Value
775,Fatima Khan,2,6,4012.14,3641.85,370.29,2025-06-25,2026-07-06,2006.07,376,9.23,4012.14,Medium Value
5784,Hassan Mirza,2,6,4010.49,3312.61,697.88,2023-10-23,2024-03-18,2005.24,147,17.4,4010.49,Medium Value
7823,Imran Malik,1,4,4010.16,3256.12,754.04,2023-06-30,2023-06-30,4010.16,0,18.8,4010.16,Medium Value
9208,Imran Siddiqui,1,3,4007.55,3623.1,384.45,2022-03-20,2022-03-20,4007.55,0,9.59,4007.55,Medium Value
9126,Fatima Iqbal,1,5,3992.65,2880.05,1112.6,2022-03-07,2022-03-07,3992.65,0,27.87,3992.65,Medium Value
6287,Maham Sheikh,2,6,3990.04,3448.68,541.36,2024-02-12,2025-04-07,1995.02,420,13.57,3990.04,Medium Value
7847,Hassan Sheikh,3,5,3988.12,3200.68,787.44,2022-09-20,2024-05-29,1329.37,617,19.74,3988.12,Medium Value
7038,Danish Buriro,1,4,3987.76,3727.08,260.68,2022-05-14,2022-05-14,3987.76,0,6.54,3987.76,Medium Value
4568,Usman Khan,2,4,3983.14,3262.95,720.19,2022-01-16,2022-06-18,1991.57,153,18.08,3983.14,Medium Value
7577,Zainab Chaudhry,1,4,3981.6,3047.92,933.68,2022-11-19,2022-11-19,3981.6,0,23.45,3981.6,Medium Value
4185,Fatima Chaudhry,1,3,3981.57,3125.1,856.47,2024-03-01,2024-03-01,3981.57,0,21.51,3981.57,Medium Value
1669,Zainab Khan,3,11,3976.99,2807.0,1169.99,2022-09-27,2025-09-20,1325.66,1089,29.42,3976.99,Medium Value
4349,Sara Sheikh,1,3,3976.47,2483.82,1492.65,2024-01-15,2024-01-15,3976.47,0,37.54,3976.47,Medium Value
6681,Sana Hussain,1,7,3976.42,3556.98,419.44,2024-10-28,2024-10-28,3976.42,0,10.55,3976.42,Medium Value
8791,Danish Chaudhry,1,5,3976.05,3028.55,947.5,2023-10-06,2023-10-06,3976.05,0,23.83,3976.05,Medium Value
1665,Omar Chaudhry,1,4,3975.6,4012.48,-36.88,2022-10-28,2022-10-28,3975.6,0,-0.93,3975.6,Medium Value
5120,Ayesha Sheikh,2,3,3975.09,2882.39,1092.7,2022-06-06,2023-10-06,1987.54,487,27.49,3975.09,Medium Value
9598,Danish Qureshi,1,7,3974.6,2742.11,1232.49,2023-12-26,2023-12-26,3974.6,0,31.01,3974.6,Medium Value
9747,Usman Hussain,1,3,3974.1,2619.99,1354.11,2023-03-11,2023-03-11,3974.1,0,34.07,3974.1,Medium Value
3930,Ahmed Chaudhry,2,5,3970.15,3391.32,578.83,2022-06-25,2026-04-15,1985.08,1390,14.58,3970.15,Medium Value
9014,Ahmed Malik,1,7,3969.77,2774.45,1195.32,2025-11-29,2025-11-29,3969.77,0,30.11,3969.77,Medium Value
4670,Hira Malik,1,4,3969.36,2893.84,1075.52,2026-05-12,2026-05-12,3969.36,0,27.1,3969.36,Medium Value
5869,Hassan Ali,1,3,3967.02,3307.56,659.46,2022-03-23,2022-03-23,3967.02,0,16.62,3967.02,Medium Value
1937,Fahad Sheikh,2,12,3964.96,3681.38,283.58,2023-07-17,2025-01-24,1982.48,557,7.15,3964.96,Medium Value
6450,Omar Buriro,2,6,3963.01,3245.55,717.46,2023-03-28,2025-02-10,1981.5,685,18.1,3963.01,Medium Value
3650,Ayesha Mirza,3,13,3954.19,2719.38,1234.81,2025-02-04,2026-04-11,1318.06,431,31.23,3954.19,Medium Value
3887,Sana Iqbal,1,7,3951.15,3457.3,493.85,2022-09-15,2022-09-15,3951.15,0,12.5,3951.15,Medium Value
8827,Ali Memon,1,2,3950.14,2963.14,987.0,2024-02-02,2024-02-02,3950.14,0,24.99,3950.14,Medium Value
4945,Imran Sheikh,1,7,3949.75,3608.29,341.46,2024-04-30,2024-04-30,3949.75,0,8.65,3949.75,Medium Value
4957,Ayesha Mirza,2,6,3948.42,2927.38,1021.04,2024-09-17,2025-06-20,1974.21,276,25.86,3948.42,Medium Value
3104,Sara Buriro,1,3,3946.65,3350.34,596.31,2024-02-03,2024-02-03,3946.65,0,15.11,3946.65,Medium Value
7592,Maryam Chaudhry,2,7,3945.94,3572.54,373.4,2022-07-14,2025-11-21,1972.97,1226,9.46,3945.94,Medium Value
5002,Zainab Hussain,1,5,3943.25,3313.85,629.4,2025-12-20,2025-12-20,3943.25,0,15.96,3943.25,Medium Value
8897,Sana Shah,1,3,3941.88,2933.25,1008.63,2024-05-16,2024-05-16,3941.88,0,25.59,3941.88,Medium Value
9706,Hamza Ali,2,8,3941.0,3240.45,700.55,2023-11-12,2024-04-29,1970.5,169,17.78,3941.0,Medium Value
5745,Omar Memon,3,15,3940.02,3128.16,811.86,2023-08-07,2025-11-05,1313.34,821,20.61,3940.02,Medium Value
8538,Usman Iqbal,1,5,3938.15,3824.75,113.4,2022-09-22,2022-09-22,3938.15,0,2.88,3938.15,Medium Value
8297,Fahad Memon,2,3,3936.63,2687.35,1249.28,2024-04-24,2024-08-26,1968.32,124,31.73,3936.63,Medium Value
5221,Fatima Ali,2,10,3935.37,3603.98,331.39,2022-09-20,2024-01-09,1967.68,476,8.42,3935.37,Medium Value
2937,Sara Malik,1,7,3934.7,2892.05,1042.65,2025-03-10,2025-03-10,3934.7,0,26.5,3934.7,Medium Value
9072,Ahmed Malik,1,4,3934.4,3122.76,811.64,2024-03-18,2024-03-18,3934.4,0,20.63,3934.4,Medium Value
1648,Hussain Buriro,1,6,3934.32,3729.84,204.48,2024-09-23,2024-09-23,3934.32,0,5.2,3934.32,Medium Value
5897,Bilal Ali,1,7,3932.32,3822.07,110.25,2025-07-01,2025-07-01,3932.32,0,2.8,3932.32,Medium Value
8235,Imran Chaudhry,1,3,3931.44,3984.15,-52.71,2023-03-23,2023-03-23,3931.44,0,-1.34,3931.44,Medium Value
1312,Hassan Chaudhry,1,3,3925.56,2671.5,1254.06,2022-04-25,2022-04-25,3925.56,0,31.95,3925.56,Medium Value
1943,Hussain Siddiqui,1,4,3924.24,3298.96,625.28,2026-01-04,2026-01-04,3924.24,0,15.93,3924.24,Medium Value
2602,Danish Memon,1,3,3921.69,3071.61,850.08,2026-02-26,2026-02-26,3921.69,0,21.68,3921.69,Medium Value
4852,Omar Memon,1,3,3920.55,2982.87,937.68,2025-05-18,2025-05-18,3920.55,0,23.92,3920.55,Medium Value
2930,Hamza Memon,1,4,3914.8,3111.4,803.4,2026-06-05,2026-06-05,3914.8,0,20.52,3914.8,Medium Value
2485,Ali Mirza,1,6,3912.72,3574.8,337.92,2023-01-06,2023-01-06,3912.72,0,8.64,3912.72,Medium Value
6335,Danish Buriro,2,7,3911.34,2882.45,1028.89,2022-01-07,2023-02-14,1955.67,403,26.31,3911.34,Medium Value
4731,Hussain Malik,1,3,3904.41,3170.85,733.56,2024-07-28,2024-07-28,3904.41,0,18.79,3904.41,Medium Value
2016,Zainab Sheikh,1,5,3902.85,2739.5,1163.35,2025-01-03,2025-01-03,3902.85,0,29.81,3902.85,Medium Value
1875,Imran Chaudhry,1,4,3901.96,2730.0,1171.96,2023-06-15,2023-06-15,3901.96,0,30.04,3901.96,Medium Value
6905,Ahmed Sheikh,1,3,3901.74,2950.56,951.18,2025-10-26,2025-10-26,3901.74,0,24.38,3901.74,Medium Value
446,Ahmed Memon,2,6,3897.12,2824.46,1072.66,2022-04-26,2024-01-24,1948.56,638,27.52,3897.12,Medium Value
9255,Hamza Mirza,2,6,3895.58,3870.96,24.62,2023-12-18,2025-05-10,1947.79,509,0.63,3895.58,Medium Value
5283,Saad Iqbal,2,4,3892.65,3373.19,519.46,2024-02-11,2025-04-07,1946.32,421,13.34,3892.65,Medium Value
7397,Fatima Qureshi,1,7,3892.28,3060.19,832.09,2026-05-20,2026-05-20,3892.28,0,21.38,3892.28,Medium Value
148,Zainab Sheikh,1,2,3891.56,2691.46,1200.1,2024-03-31,2024-03-31,3891.56,0,30.84,3891.56,Medium Value
7838,Bilal Memon,1,3,3891.51,2880.45,1011.06,2025-03-18,2025-03-18,3891.51,0,25.98,3891.51,Medium Value
5028,Ayesha Malik,1,4,3891.0,3577.72,313.28,2023-09-16,2023-09-16,3891.0,0,8.05,3891.0,Medium Value
8338,Omar Ali,1,3,3889.71,2699.55,1190.16,2026-06-07,2026-06-07,3889.71,0,30.6,3889.71,Medium Value
3859,Hira Memon,1,6,3888.72,3027.3,861.42,2023-01-04,2023-01-04,3888.72,0,22.15,3888.72,Medium Value
207,Bilal Ali,1,5,3887.7,2751.9,1135.8,2026-03-31,2026-03-31,3887.7,0,29.22,3887.7,Medium Value
8997,Hassan Mirza,3,9,3886.46,2835.91,1050.55,2022-03-02,2023-09-09,1295.49,556,27.03,3886.46,Medium Value
8040,Usman Mirza,1,4,3885.56,2657.24,1228.32,2023-08-09,2023-08-09,3885.56,0,31.61,3885.56,Medium Value
7314,Sara Hussain,1,4,3881.28,2846.44,1034.84,2024-11-10,2024-11-10,3881.28,0,26.66,3881.28,Medium Value
1308,Hassan Memon,2,9,3880.79,3106.76,774.03,2022-03-07,2025-12-07,1940.4,1371,19.95,3880.79,Medium Value
975,Ali Malik,2,5,3880.29,2956.29,924.0,2022-02-01,2026-06-04,1940.14,1584,23.81,3880.29,Medium Value
7894,Hira Ahmed,1,6,3873.6,2989.62,883.98,2023-08-28,2023-08-28,3873.6,0,22.82,3873.6,Medium Value
2719,Ayesha Khan,1,5,3873.35,2983.2,890.15,2022-04-02,2022-04-02,3873.35,0,22.98,3873.35,Medium Value
93,Fatima Siddiqui,1,3,3871.8,3630.66,241.14,2025-09-13,2025-09-13,3871.8,0,6.23,3871.8,Medium Value
9671,Zainab Malik,1,3,3869.7,3870.3,-0.6,2022-11-08,2022-11-08,3869.7,0,-0.02,3869.7,Medium Value
1092,Maryam Hussain,1,3,3867.21,2891.82,975.39,2025-08-20,2025-08-20,3867.21,0,25.22,3867.21,Medium Value
9059,Hussain Khan,2,13,3863.1,2714.23,1148.87,2022-09-18,2023-09-18,1931.55,365,29.74,3863.1,Medium Value
1373,Hussain Siddiqui,1,4,3862.6,3550.68,311.92,2023-02-15,2023-02-15,3862.6,0,8.08,3862.6,Medium Value
7859,Sara Mirza,1,6,3861.3,2920.44,940.86,2024-02-16,2024-02-16,3861.3,0,24.37,3861.3,Medium Value
3565,Bilal Iqbal,1,5,3858.95,2798.15,1060.8,2025-09-01,2025-09-01,3858.95,0,27.49,3858.95,Medium Value
6374,Hamza Memon,1,3,3858.3,3017.67,840.63,2023-10-22,2023-10-22,3858.3,0,21.79,3858.3,Medium Value
5814,Zainab Memon,1,2,3857.56,2721.72,1135.84,2026-03-04,2026-03-04,3857.56,0,29.44,3857.56,Medium Value
9217,Fahad Iqbal,1,4,3856.4,3455.48,400.92,2026-02-05,2026-02-05,3856.4,0,10.4,3856.4,Medium Value
6629,Omar Shah,2,9,3855.96,3250.14,605.82,2023-11-13,2026-06-04,1927.98,934,15.71,3855.96,Medium Value
895,Fatima Buriro,2,7,3850.08,2796.34,1053.74,2024-03-03,2024-04-27,1925.04,55,27.37,3850.08,Medium Value
8988,Imran Iqbal,1,6,3849.42,2967.96,881.46,2024-10-05,2024-10-05,3849.42,0,22.9,3849.42,Medium Value
2332,Hussain Qureshi,1,4,3846.56,2817.96,1028.6,2026-07-14,2026-07-14,3846.56,0,26.74,3846.56,Medium Value
4085,Fatima Raza,2,7,3846.35,3025.9,820.45,2025-10-27,2025-12-28,1923.18,62,21.33,3846.35,Medium Value
5420,Ali Qureshi,1,7,3842.58,2737.98,1104.6,2026-05-21,2026-05-21,3842.58,0,28.75,3842.58,Medium Value
1154,Hamza Ahmed,1,6,3841.56,3391.32,450.24,2023-12-18,2023-12-18,3841.56,0,11.72,3841.56,Medium Value
7723,Bilal Khan,1,3,3840.12,3417.09,423.03,2025-11-29,2025-11-29,3840.12,0,11.02,3840.12,Medium Value
2576,Hussain Hussain,1,2,3837.58,2744.16,1093.42,2023-05-19,2023-05-19,3837.58,0,28.49,3837.58,Medium Value
3768,Usman Qureshi,2,4,3837.5,3407.02,430.48,2023-06-11,2026-08-18,1918.75,1164,11.22,3837.5,Medium Value
3430,Ayesha Mirza,1,2,3837.44,2835.18,1002.26,2022-11-20,2022-11-20,3837.44,0,26.12,3837.44,Medium Value
4904,Fahad Chaudhry,1,4,3835.96,3009.56,826.4,2026-05-09,2026-05-09,3835.96,0,21.54,3835.96,Medium Value
2593,Maham Hussain,1,5,3835.35,3626.35,209.0,2025-03-15,2025-03-15,3835.35,0,5.45,3835.35,Medium Value
348,Ahmed Shah,2,3,3834.9,3352.91,481.99,2023-10-31,2024-10-04,1917.45,339,12.57,3834.9,Medium Value
1594,Maham Siddiqui,1,2,3834.38,2508.08,1326.3,2022-09-29,2022-09-29,3834.38,0,34.59,3834.38,Medium Value
6833,Hassan Shah,1,5,3834.35,3663.35,171.0,2025-10-27,2025-10-27,3834.35,0,4.46,3834.35,Medium Value
6776,Zainab Qureshi,1,4,3832.32,3638.24,194.08,2024-01-29,2024-01-29,3832.32,0,5.06,3832.32,Medium Value
2325,Bilal Shah,3,7,3831.42,3073.6,757.82,2022-05-10,2025-09-05,1277.14,1214,19.78,3831.42,Medium Value
6470,Maham Mirza,2,8,3831.1,2785.13,1045.97,2023-01-24,2023-07-01,1915.55,158,27.3,3831.1,Medium Value
4823,Fatima Hussain,1,4,3830.6,2889.0,941.6,2022-02-21,2022-02-21,3830.6,0,24.58,3830.6,Medium Value
8701,Ayesha Malik,3,7,3830.03,2960.19,869.84,2024-09-12,2025-09-09,1276.68,362,22.71,3830.03,Medium Value
1089,Hassan Sheikh,1,5,3829.15,2632.65,1196.5,2025-08-04,2025-08-04,3829.15,0,31.25,3829.15,Medium Value
7891,Ahmed Raza,1,4,3827.2,3947.96,-120.76,2023-07-09,2023-07-09,3827.2,0,-3.16,3827.2,Medium Value
3548,Saad Iqbal,1,3,3825.9,2895.06,930.84,2023-04-01,2023-04-01,3825.9,0,24.33,3825.9,Medium Value
5826,Fatima Ahmed,1,3,3825.0,2788.17,1036.83,2022-09-30,2022-09-30,3825.0,0,27.11,3825.0,Medium Value
6309,Ahmed Qureshi,2,7,3824.39,2635.42,1188.97,2025-05-04,2026-04-06,1912.2,337,31.09,3824.39,Medium Value
8639,Ali Raza,1,2,3822.78,2494.08,1328.7,2025-04-29,2025-04-29,3822.78,0,34.76,3822.78,Medium Value
2789,Sana Iqbal,2,3,3822.17,3124.27,697.9,2023-06-24,2026-07-07,1911.08,1109,18.26,3822.17,Medium Value
5532,Fatima Mirza,1,2,3820.92,2811.9,1009.02,2022-07-19,2022-07-19,3820.92,0,26.41,3820.92,Medium Value
2065,Zainab Siddiqui,2,6,3820.17,3274.95,545.22,2023-01-09,2025-06-13,1910.09,886,14.27,3820.17,Medium Value
204,Ayesha Ahmed,1,5,3816.9,2776.85,1040.05,2026-06-01,2026-06-01,3816.9,0,27.25,3816.9,Medium Value
1412,Hassan Iqbal,2,9,3811.89,3448.32,363.57,2025-04-07,2026-06-12,1905.95,431,9.54,3811.89,Medium Value
3670,Hassan Raza,3,11,3811.2,3011.67,799.53,2022-03-29,2026-07-04,1270.4,1558,20.98,3811.2,Medium Value
9728,Bilal Shah,2,7,3811.0,2609.36,1201.64,2025-10-05,2026-08-08,1905.5,307,31.53,3811.0,Medium Value
5090,Danish Malik,1,3,3810.78,3110.25,700.53,2026-04-13,2026-04-13,3810.78,0,18.38,3810.78,Medium Value
5051,Danish Shah,1,6,3810.66,3143.1,667.56,2022-05-17,2022-05-17,3810.66,0,17.52,3810.66,Medium Value
542,Saad Raza,1,2,3809.66,2929.16,880.5,2024-03-12,2024-03-12,3809.66,0,23.11,3809.66,Medium Value
5515,Omar Ali,1,2,3808.88,2359.6,1449.28,2023-12-07,2023-12-07,3808.88,0,38.05,3808.88,Medium Value
933,Danish Siddiqui,1,3,3805.38,2426.13,1379.25,2026-03-27,2026-03-27,3805.38,0,36.24,3805.38,Medium Value
7338,Saad Sheikh,1,4,3801.72,2988.16,813.56,2023-06-07,2023-06-07,3801.72,0,21.4,3801.72,Medium Value
7136,Fatima Memon,1,5,3800.5,2418.55,1381.95,2023-06-02,2023-06-02,3800.5,0,36.36,3800.5,Medium Value
4370,Sara Siddiqui,1,3,3798.12,2447.79,1350.33,2026-03-15,2026-03-15,3798.12,0,35.55,3798.12,Medium Value
8731,Hassan Shah,1,5,3795.7,2468.85,1326.85,2022-08-05,2022-08-05,3795.7,0,34.96,3795.7,Medium Value
4040,Ali Mirza,1,2,3791.86,2982.56,809.3,2025-06-23,2025-06-23,3791.86,0,21.34,3791.86,Medium Value
4817,Usman Shah,1,6,3791.58,3803.94,-12.36,2025-11-25,2025-11-25,3791.58,0,-0.33,3791.58,Medium Value
9205,Ali Khan,2,8,3787.34,2868.6,918.74,2022-01-07,2024-01-17,1893.67,740,24.26,3787.34,Medium Value
6711,Hussain Ahmed,1,7,3785.53,2731.4,1054.13,2025-10-14,2025-10-14,3785.53,0,27.85,3785.53,Medium Value
1655,Ali Iqbal,1,6,3782.94,2586.78,1196.16,2024-05-09,2024-05-09,3782.94,0,31.62,3782.94,Medium Value
5606,Ayesha Raza,1,2,3779.76,2854.14,925.62,2024-04-05,2024-04-05,3779.76,0,24.49,3779.76,Medium Value
312,Hussain Siddiqui,1,5,3779.1,3132.25,646.85,2024-01-20,2024-01-20,3779.1,0,17.12,3779.1,Medium Value
9685,Maryam Ahmed,1,5,3774.45,2736.5,1037.95,2025-05-03,2025-05-03,3774.45,0,27.5,3774.45,Medium Value
3092,Hussain Chaudhry,1,3,3773.58,3501.57,272.01,2023-08-03,2023-08-03,3773.58,0,7.21,3773.58,Medium Value
4096,Usman Malik,2,5,3769.05,3427.83,341.22,2022-11-24,2025-01-29,1884.52,797,9.05,3769.05,Medium Value
2906,Hira Hussain,2,5,3768.74,2925.85,842.89,2022-05-23,2026-03-20,1884.37,1397,22.37,3768.74,Medium Value
1482,Saad Ali,2,5,3767.05,2917.52,849.53,2023-07-23,2023-09-16,1883.52,55,22.55,3767.05,Medium Value
4014,Sana Khan,2,10,3765.55,2938.86,826.69,2023-02-20,2023-03-09,1882.78,17,21.95,3765.55,Medium Value
5442,Omar Mirza,2,14,3763.97,3105.69,658.28,2022-10-27,2024-10-08,1881.98,712,17.49,3763.97,Medium Value
1024,Fatima Sheikh,1,3,3763.44,2596.11,1167.33,2022-04-18,2022-04-18,3763.44,0,31.02,3763.44,Medium Value
6099,Ali Hussain,2,8,3761.8,2730.52,1031.28,2024-09-11,2025-07-06,1880.9,298,27.41,3761.8,Medium Value
6192,Usman Ahmed,1,2,3758.0,2542.5,1215.5,2025-07-01,2025-07-01,3758.0,0,32.34,3758.0,Medium Value
2207,Hamza Memon,3,9,3752.92,3154.21,598.71,2024-07-20,2025-02-27,1250.97,222,15.95,3752.92,Medium Value
7235,Maham Hussain,1,2,3752.9,2745.34,1007.56,2025-11-04,2025-11-04,3752.9,0,26.85,3752.9,Medium Value
6249,Omar Hussain,1,3,3750.42,3066.39,684.03,2022-08-22,2022-08-22,3750.42,0,18.24,3750.42,Medium Value
5315,Hira Qureshi,2,4,3749.6,3178.1,571.5,2025-10-24,2025-10-31,1874.8,7,15.24,3749.6,Medium Value
9409,Omar Memon,2,5,3748.6,2556.48,1192.12,2022-04-03,2024-05-07,1874.3,765,31.8,3748.6,Medium Value
6834,Maham Iqbal,1,2,3747.34,2284.34,1463.0,2025-11-26,2025-11-26,3747.34,0,39.04,3747.34,Medium Value
7850,Ali Memon,1,4,3747.16,2687.64,1059.52,2023-12-16,2023-12-16,3747.16,0,28.28,3747.16,Medium Value
9626,Hassan Memon,1,6,3747.12,3164.7,582.42,2023-05-18,2023-05-18,3747.12,0,15.54,3747.12,Medium Value
7490,Hassan Khan,3,10,3745.7,3171.99,573.71,2022-06-12,2025-04-25,1248.57,1048,15.32,3745.7,Medium Value
4016,Bilal Raza,1,5,3745.65,2600.3,1145.35,2022-01-27,2022-01-27,3745.65,0,30.58,3745.65,Medium Value
3146,Ayesha Hussain,1,6,3744.9,3112.08,632.82,2025-07-03,2025-07-03,3744.9,0,16.9,3744.9,Medium Value
844,Ayesha Siddiqui,1,5,3744.65,2753.7,990.95,2023-12-09,2023-12-09,3744.65,0,26.46,3744.65,Medium Value
1002,Omar Siddiqui,2,7,3744.2,2983.5,760.7,2022-12-02,2023-08-09,1872.1,250,20.32,3744.2,Medium Value
492,Zainab Hussain,1,6,3742.5,2594.46,1148.04,2023-12-11,2023-12-11,3742.5,0,30.68,3742.5,Medium Value
1517,Sana Ali,1,7,3742.13,3032.19,709.94,2022-12-04,2022-12-04,3742.13,0,18.97,3742.13,Medium Value
480,Saad Siddiqui,1,3,3741.9,2659.59,1082.31,2025-07-16,2025-07-16,3741.9,0,28.92,3741.9,Medium Value
7181,Ayesha Shah,1,2,3741.74,2694.44,1047.3,2024-06-19,2024-06-19,3741.74,0,27.99,3741.74,Medium Value
6484,Maham Buriro,2,5,3740.79,2826.45,914.34,2023-02-27,2025-02-11,1870.4,715,24.44,3740.79,Medium Value
9643,Fahad Chaudhry,1,4,3736.28,3014.44,721.84,2023-01-31,2023-01-31,3736.28,0,19.32,3736.28,Medium Value
1120,Fatima Chaudhry,1,5,3734.1,2657.15,1076.95,2024-03-14,2024-03-14,3734.1,0,28.84,3734.1,Medium Value
5610,Bilal Memon,1,3,3731.82,2839.44,892.38,2026-02-23,2026-02-23,3731.82,0,23.91,3731.82,Medium Value
9512,Usman Siddiqui,1,3,3731.73,3810.09,-78.36,2026-03-17,2026-03-17,3731.73,0,-2.1,3731.73,Medium Value
19,Fahad Mirza,2,7,3731.07,2548.13,1182.94,2023-04-05,2026-07-22,1865.54,1204,31.71,3731.07,Medium Value
9701,Hamza Khan,1,5,3730.5,3160.95,569.55,2025-11-07,2025-11-07,3730.5,0,15.27,3730.5,Medium Value
3298,Saad Sheikh,2,10,3729.14,2935.97,793.17,2024-04-11,2026-03-26,1864.57,714,21.27,3729.14,Medium Value
9026,Usman Sheikh,1,4,3726.6,2403.92,1322.68,2023-06-05,2023-06-05,3726.6,0,35.49,3726.6,Medium Value
8706,Hassan Siddiqui,2,4,3726.07,2678.59,1047.48,2022-02-09,2023-07-17,1863.04,523,28.11,3726.07,Medium Value
2654,Omar Buriro,1,4,3725.88,3013.68,712.2,2025-04-25,2025-04-25,3725.88,0,19.11,3725.88,Medium Value
2813,Usman Memon,2,4,3723.86,3520.42,203.44,2022-10-01,2024-01-28,1861.93,484,5.46,3723.86,Medium Value
615,Hussain Malik,1,2,3721.48,2674.92,1046.56,2023-12-21,2023-12-21,3721.48,0,28.12,3721.48,Medium Value
1957,Hussain Raza,1,7,3720.29,3291.05,429.24,2023-08-24,2023-08-24,3720.29,0,11.54,3720.29,Medium Value
